,Brand,Model,Price,Location,Year,Engine_Liter,Car_Age
12829,Toyota,Sequoia,54500000,Астана,2022,3.5,3
12830,Toyota,Hiace,7500000,Алматы,2007,2.7,18
12831,Toyota,Camry,10600000,Астана,2012,2.5,13
12832,Toyota,Camry,1800000,Алматы,1996,2.2,29
12833,Toyota,Previa,1800000,Астана,1996,2.4,29
12834,Toyota,Land Cruiser,36200000,Астана,2019,4.0,6
12835,Toyota,Previa,4500000,Караганда,2002,2.4,23
12836,Toyota,Corolla,5300000,Астана,2008,1.6,17
12837,Toyota,Scepter,1600000,Алматы,1994,2.2,31
12838,Toyota,Camry,9000000,Тараз,2012,2.5,13
12839,Toyota,Corolla,11750000,Шымкент,2023,1.6,2
12840,Toyota,Highlander,6500000,Астана,2002,3.0,23
12841,Toyota,Camry,6000000,Темиртау,2007,2.4,18
12842,Toyota,Camry,26000000,Алматы,2025,2.5,0
12843,Toyota,Fortuner,11700000,Алматы,2014,2.7,11
12844,Toyota,Land Cruiser Prado,11000000,Талдыкорган,2007,2.7,18
12845,Toyota,Land Cruiser,9700000,Жезказган,2003,4.7,22
12846,Toyota,Carina E,1500000,Тараз,1993,1.6,32
12847,Toyota,Corolla,2000000,Актобе,1996,1.3,29
12848,Toyota,Camry,11500000,Атырау,2020,2.0,5
12849,Toyota,Crown Majesta,8000000,Талдыкорган,2010,4.6,15
12850,Toyota,Camry,7300000,Семей,2012,2.0,13
12851,Toyota,Camry,11000000,Павлодар,2019,2.5,6
12852,Toyota,Camry,3900000,Алматы,1998,2.2,27
12853,Toyota,Camry,2700000,Шымкент,2005,2.4,20
12854,Toyota,Caldina,1000000,Алматы,1993,2.0,32
12855,Toyota,Avalon,8900000,Алматы,2020,2.5,5
12856,Toyota,Avensis,2500000,Кокшетау,1999,1.6,26
12857,Toyota,Voxy,8000000,Шемонаиха,2008,2.0,17
12858,Toyota,Camry,4300000,Туркестан,2007,2.4,18
12859,Toyota,Land Cruiser,22700000,Алматы,2012,4.6,13
12860,Toyota,Sienna,13000000,Шымкент,2014,3.5,11
12861,Toyota,Highlander,11499000,Алматы,2012,2.7,13
12862,Toyota,Windom,2500000,Алматы,1995,3.0,30
12863,Toyota,Camry,4500000,Актобе,2006,2.4,19
12864,Toyota,Land Cruiser,20000000,Шымкент,2006,4.7,19
12865,Toyota,Alphard,8000000,Алматы,2003,3.0,22
12866,Toyota,Estima Lucida,3500000,Алматы,1994,2.4,31
12867,Toyota,Land Cruiser Prado,14000000,Астана,2008,2.7,17
12868,Toyota,RAV4,8800000,Актау,2018,2.5,7
12869,Toyota,Aristo,900000,Жаркент,1995,3.0,30
12870,Toyota,Corolla,6888888,Шымкент,2012,1.6,13
12871,Toyota,Camry,14100000,Астана,2019,2.5,6
12872,Toyota,Camry,14300000,Павлодар,2019,2.5,6
12873,Toyota,4Runner,22000000,Актау,2022,4.0,3
12874,Toyota,Camry,13000000,Туркестан,2016,2.5,9
12875,Toyota,Highlander,13100000,Алматы,2013,3.5,12
12876,Toyota,Land Cruiser Prado,33900000,Астана,2025,2.7,0
12877,Toyota,Land Cruiser Prado,9900000,Алматы,2004,3.0,21
12878,Toyota,Land Cruiser,40000000,Алматы,2020,4.6,5
12879,Toyota,Camry,3900000,Семей,2001,2.2,24
12880,Toyota,Camry,13500000,Астана,2021,2.0,4
12881,Toyota,RAV4,15200000,Павлодар,2020,2.0,5
12882,Toyota,Camry,11000000,Усть-Каменогорск,2014,2.5,11
12883,Toyota,Highlander,8700000,Актау,2008,3.5,17
12884,Toyota,Corolla,3550000,Алматы,2003,1.6,22
12885,Toyota,RAV4,2800000,Алматы,1998,2.0,27
12886,Toyota,Sienna,12500000,Актау,2015,3.5,10
12887,Toyota,Sienna,13500000,Кызылорда,2014,3.5,11
12888,Toyota,Crown,8000000,Петропавловск,2006,3.5,19
12889,Toyota,Alphard,5500000,Актобе,2006,3.0,19
12890,Toyota,Camry,13900000,Астана,2018,2.5,7
12891,Toyota,4Runner,4500000,Костанай,1998,2.7,27
12892,Toyota,Highlander,9800000,Атырау,2015,3.5,10
12893,Toyota,Highlander,31000000,Алматы,2024,2.5,1
12894,Toyota,Camry,10200000,Костанай,2014,2.5,11
12895,Toyota,Camry,6500000,Шымкент,2008,2.4,17
12896,Toyota,Highlander,26299990,Астана,2023,2.5,2
12897,Toyota,Alphard,10200000,Алматы,2007,3.0,18
12898,Toyota,RAV4,5200000,Петропавловск,2002,2.0,23
12899,Toyota,Corolla,4350000,Шымкент,2008,1.6,17
12900,Toyota,Camry,8000000,Тараз,2012,2.5,13
12901,Toyota,Camry,5200000,Тараз,2003,2.4,22
12902,Toyota,Mark II,3200000,Павлодар,1997,2.5,28
12903,Toyota,Carina E,2700000,Астана,1995,1.6,30
12904,Toyota,Curren,1400000,Алматы,1994,2.0,31
12905,Toyota,Land Cruiser,15900000,Астана,2008,4.7,17
12906,Toyota,Land Cruiser,12000000,Костанай,2006,4.2,19
12907,Toyota,Camry,2700000,Актау,2004,2.4,21
12908,Toyota,Highlander,23000000,Алматы,2022,2.5,3
12909,Toyota,Land Cruiser Prado,33900000,Караганда,2025,2.7,0
12910,Toyota,Camry,6200000,Шымкент,2013,2.5,12
12911,Toyota,Land Cruiser Prado,23000000,Шымкент,2014,4.0,11
12912,Toyota,Camry,9000000,Талдыкорган,2014,2.5,11
12913,Toyota,Camry,9500000,Кызылорда,2013,2.5,12
12914,Toyota,Corolla,9000000,Алматы,2021,1.6,4
12915,Toyota,Sienna,12500000,Уральск,2018,3.5,7
12916,Toyota,Land Cruiser Prado,15000000,Актау,2011,2.7,14
12917,Toyota,Camry,17000000,Тараз,2019,2.5,6
12918,Toyota,Camry,5300000,Талдыкорган,2004,2.4,21
12919,Toyota,Avensis,3600000,Туркестан,2005,1.8,20
12920,Toyota,Camry,2890000,Усть-Каменогорск,1997,2.2,28
12921,Toyota,Camry,4650000,Уральск,2011,2.5,14
12922,Toyota,Carina E,1100000,Караганда,1992,1.6,33
12923,Toyota,Estima,4500000,Атырау,2011,2.4,14
12924,Toyota,Land Cruiser Prado,11000000,Астана,2007,2.7,18
12925,Toyota,Land Cruiser,15500000,Аксуат,2008,4.7,17
12926,Toyota,Corolla,8000000,Алматы,2016,1.6,9
12927,Toyota,Camry,13500000,Атырау,2018,2.5,7
12928,Toyota,Camry,17700000,Кызылорда,2022,2.5,3
12929,Toyota,Camry,7800000,Талдыкорган,2010,2.4,15
12930,Toyota,Highlander,22500000,Алматы,2022,2.5,3
12931,Toyota,Estima Emina,1400000,Алматы,1994,2.2,31
12932,Toyota,Camry,16800000,Павлодар,2023,2.5,2
12933,Toyota,Vellfire,16500000,Атырау,2016,2.5,9
12934,Toyota,Camry,5520000,Астана,2006,2.4,19
12935,Toyota,Camry,7800000,Атырау,2019,2.5,6
12936,Toyota,Highlander,7000000,Актобе,2011,3.5,14
12937,Toyota,Highlander,23000000,Шымкент,2023,2.5,2
12938,Toyota,Land Cruiser Prado,18500000,Шымкент,2010,4.0,15
12939,Toyota,RAV4,8500000,Алматы,2011,2.0,14
12940,Toyota,Cresta,1900000,Алматы,1995,2.5,30
12941,Toyota,Hilux Surf,3200000,Алматы,1996,3.0,29
12942,Toyota,Camry,4850000,Кызылорда,2003,3.0,22
12943,Toyota,Highlander,7100000,Шымкент,2003,3.0,22
12944,Toyota,Ipsum,4250000,Уральск,2004,2.4,21
12945,Toyota,Land Cruiser Prado,6500000,Алматы,1995,3.0,30
12946,Toyota,Corolla,5700000,Атырау,2011,1.6,14
12947,Toyota,Camry,6000000,Атырау,2022,2.5,3
12948,Toyota,Corolla,1300000,Семей,1993,1.3,32
12949,Toyota,Starlet,1800000,Усть-Каменогорск,1995,1.3,30
12950,Toyota,Corolla,6300000,Актау,2015,1.6,10
12951,Toyota,Camry,5000000,Актобе,2011,2.5,14
12952,Toyota,Hilux Surf,2800000,Алматы,1994,3.0,31
12953,Toyota,FJ Cruiser,13000000,Актобе,2007,4.0,18
12954,Toyota,Camry,4000000,Шымкент,2000,3.0,25
12955,Toyota,Camry,7400000,Актау,2010,3.5,15
12956,Toyota,Camry,15700000,Туркестан,2019,2.5,6
12957,Toyota,Camry,6500000,Жанаозен,2015,2.5,10
12958,Toyota,Carina E,2800000,Алматы,1995,2.0,30
12959,Toyota,Land Cruiser Prado,13200000,Затобольск,2009,2.7,16
12960,Toyota,Corolla,12000000,Алматы,2019,1.6,6
12961,Toyota,Corolla,8350000,Актобе,2018,1.6,7
12962,Toyota,Corolla,3303225,Алматы,2004,1.8,21
12963,Toyota,Highlander,28300000,Астана,2021,3.5,4
12964,Toyota,Land Cruiser Prado,17000000,Атырау,2014,2.7,11
12965,Toyota,Camry,6666666,Тараз,2010,2.4,15
12966,Toyota,RAV4,10200000,Актобе,2015,2.5,10
12967,Toyota,Camry,8800000,Семей,2011,2.5,14
12968,Toyota,Ipsum,3200000,Талгар,1999,2.0,26
12969,Toyota,Corolla,1600000,Семей,1997,1.8,28
12970,Toyota,Corolla,3500000,Актау,2003,1.8,22
12971,Toyota,Land Cruiser Prado,32000000,Атырау,2024,2.7,1
12972,Toyota,Camry,18500000,Астана,2024,2.5,1
12973,Toyota,Camry,13500000,Шымкент,2016,2.5,9
12974,Toyota,Avensis,4500000,Актау,2005,2.0,20
12975,Toyota,Camry,10250000,Уральск,2016,2.5,9
12976,Toyota,Camry,4800000,Экибастуз,2007,2.4,18
12977,Toyota,Avalon,6400000,Актау,2012,2.5,13
12978,Toyota,Windom,3800000,Талдыкорган,1996,3.0,29
12979,Toyota,Land Cruiser Prado,14500000,Алматы,2013,3.0,12
12980,Toyota,RAV4,11500000,Алматы,2015,2.5,10
12981,Toyota,Corolla,7700000,Атырау,2013,1.6,12
12982,Toyota,Camry,8200000,Уральск,2014,2.0,11
12983,Toyota,Land Cruiser Prado,17500000,Семей,2015,3.0,10
12984,Toyota,Camry,6300000,Алматы,2008,3.5,17
12985,Toyota,Camry Gracia,2300000,Алматы,1997,2.5,28
12986,Toyota,Mark II,2000000,Алматы,1997,2.0,28
12987,Toyota,Highlander,11200000,Байконыр,2014,3.5,11
12988,Toyota,Camry,13700000,Астана,2018,2.5,7
12989,Toyota,Camry,4800000,Алматы,2013,2.5,12
12990,Toyota,Windom,2700000,Семей,1997,2.5,28
12991,Toyota,Camry,8200000,Алматы,2014,2.5,11
12992,Toyota,Camry,3550000,Алматы,1998,3.0,27
12993,Toyota,Alphard,5000000,Актобе,2008,3.0,17
12994,Toyota,Camry,10500000,Астана,2017,2.5,8
12995,Toyota,C-HR,9300000,Астана,2018,1.2,7
12996,Toyota,Avensis Verso,4990000,Актобе,2001,2.4,24
12997,Toyota,Camry,6000000,Уральск,2015,2.5,10
12998,Toyota,Ipsum,5500000,Атырау,2004,2.4,21
12999,Toyota,RAV4,21500000,Астана,2024,2.5,1
13000,Toyota,Camry,15500000,Павлодар,2018,3.5,7
13001,Toyota,Land Cruiser,38000000,Алматы,2017,4.6,8
13002,Toyota,Avensis,6000000,Мангистау,2011,1.8,14
13003,Toyota,Camry,6700000,Актобе,2014,2.5,11
13004,Toyota,Land Cruiser Prado,12600000,Алматы,2007,2.7,18
13005,Toyota,Land Cruiser Prado,38700000,Алматы,2021,4.0,4
13006,Toyota,Alphard,5800000,Актау,2007,3.0,18
13007,Toyota,Carina,1549000,Усть-Каменогорск,1995,1.6,30
13008,Toyota,RAV4,11500000,Павлодар,2016,2.0,9
13009,Toyota,Caldina,3500000,Усть-Каменогорск,1994,2.0,31
13010,Toyota,Carina E,900000,Алматы,1994,1.6,31
13011,Toyota,Camry,5800000,Павлодар,2007,2.4,18
13012,Toyota,Fortuner,12500000,Актау,2014,2.7,11
13013,Toyota,Alphard,9200000,Кульсары,2013,3.5,12
13014,Toyota,Camry,8200000,Атырау,2013,2.0,12
13015,Toyota,Carina ED,1350000,Алматы,1995,1.8,30
13016,Toyota,Camry,11700000,Семей,2015,2.5,10
13017,Toyota,Carina E,2800000,Алматы,1992,1.6,33
13018,Toyota,Cresta,1790000,Павлодар,1996,2.5,29
13019,Toyota,Camry,14200000,Астана,2021,2.5,4
13020,Toyota,Camry,17000000,Павлодар,2022,2.5,3
13021,Toyota,Corolla,3200000,Актобе,2003,1.6,22
13022,Toyota,Camry,9750000,Алматы,2012,2.5,13
13023,Toyota,Land Cruiser,55000000,Шымкент,2023,3.5,2
13024,Toyota,Land Cruiser,34000000,Астана,2019,4.0,6
13025,Toyota,Tacoma,31500000,Алматы,2024,2.4,1
13026,Toyota,Corona Exiv,800000,Астана,1994,2.0,31
13027,Toyota,Camry,8700000,Астана,2012,2.5,13
13028,Toyota,Camry,10200000,Алматы,2017,2.5,8
13029,Toyota,RAV4,8300000,Атырау,2018,2.5,7
13030,Toyota,Camry,5750000,Астана,2006,2.4,19
13031,Toyota,Camry,13500000,Уральск,2018,2.5,7
13032,Toyota,Camry,8350000,Тараз,2014,2.5,11
13033,Toyota,Camry,9200000,Шымкент,2012,2.5,13
13034,Toyota,Estima,7900000,Алматы,2006,2.4,19
13035,Toyota,Hiace,2500000,Алматы,1995,3.0,30
13036,Toyota,Camry,7500000,Шымкент,2013,2.5,12
13037,Toyota,Camry,12150000,Шымкент,2015,2.5,10
13038,Toyota,Camry,12250000,Астана,2021,2.5,4
13039,Toyota,Land Cruiser Prado,15300000,Астана,2013,2.7,12
13040,Toyota,Camry,1000000,Алматы,1995,3.0,30
13041,Toyota,Hiace,11500000,Астана,2012,2.7,13
13042,Toyota,Camry,12700000,Алматы,2022,2.0,3
13043,Toyota,Land Cruiser,16200000,Шымкент,2008,4.7,17
13044,Toyota,Camry,5600000,Усть-Каменогорск,2007,2.4,18
13045,Toyota,Previa,3000000,Астана,1998,2.4,27
13046,Toyota,Windom,2900000,Алматы,1998,2.5,27
13047,Toyota,Estima,5950000,Актобе,2015,2.4,10
13048,Toyota,RAV4,15290000,Караганда,2021,2.0,4
13049,Toyota,Camry Gracia,2650000,Талгар,1997,2.2,28
13050,Toyota,RAV4,11700000,Экибастуз,2016,2.0,9
13051,Toyota,Camry,6300000,Актау,2012,2.5,13
13052,Toyota,Mark II,2950000,Петропавловск,1996,2.5,29
13053,Toyota,Land Cruiser,21000000,Атырау,2012,4.6,13
13054,Toyota,Tundra,37000000,Алматы,2022,3.5,3
13055,Toyota,Camry,5550000,Костанай,2008,2.4,17
13056,Toyota,RAV4,12300000,Алматы,2017,2.0,8
13057,Toyota,Land Cruiser Prado,35000000,Алматы,2020,4.0,5
13058,Toyota,Venza,11000000,Актобе,2015,2.7,10
13059,Toyota,Sienna,8200000,Актау,2014,3.5,11
13060,Toyota,RAV4,15490000,Кызылорда,2020,2.0,5
13061,Toyota,Caldina,2500000,Зайсан,1997,2.0,28
13062,Toyota,Land Cruiser,17200000,Караганда,2010,4.7,15
13063,Toyota,Highlander,23000000,Астана,2022,2.4,3
13064,Toyota,Yaris,3000000,Алматы,2009,1.0,16
13065,Toyota,Spacio,2550000,Алматы,1997,1.8,28
13066,Toyota,Land Cruiser Prado,9400000,Алматы,1999,2.7,26
13067,Toyota,Camry,7800000,Уральск,2012,2.5,13
13068,Toyota,Camry,5000000,Актау,2006,3.5,19
13069,Toyota,Land Cruiser Prado,10950000,Алматы,2007,2.7,18
13070,Toyota,Land Cruiser Prado,11450000,Алматы,2007,2.7,18
13071,Toyota,Land Cruiser Prado,10650000,Алматы,2007,2.7,18
13072,Toyota,RAV4,13300000,Алматы,2018,2.5,7
13073,Toyota,Camry,9100000,Атырау,2016,2.5,9
13074,Toyota,Land Cruiser Prado,22600000,Астана,2018,2.7,7
13075,Toyota,Land Cruiser Prado,18500000,Атырау,2015,2.7,10
13076,Toyota,Land Cruiser,22500000,Тараз,2013,4.6,12
13077,Toyota,Alphard,4300000,Уральск,2004,3.0,21
13078,Toyota,Land Cruiser Prado,5500000,Алматы,1994,4.3,31
13079,Toyota,RAV4,6000000,Алматы,2007,2.0,18
13080,Toyota,Camry Prestige,17190000,Алматы,2021,2.5,4
13081,Toyota,RAV4,5900000,Астана,2007,2.4,18
13082,Toyota,Camry,6400000,Алматы,2008,2.4,17
13083,Toyota,Camry,14800000,Астана,2020,2.5,5
13084,Toyota,Camry,7800000,Талдыкорган,2014,2.5,11
13085,Toyota,Vitz,2300000,Павлодар,2001,1.3,24
13086,Toyota,RAV4,8200000,Алматы,2011,2.5,14
13087,Toyota,RAV4,5300000,Шымкент,2006,2.4,19
13088,Toyota,Land Cruiser,13500000,Шымкент,2006,4.7,19
13089,Toyota,Alphard,4970000,Уральск,2008,2.4,17
13090,Toyota,Camry,11840000,Костанай,2019,2.5,6
13091,Toyota,Avensis,2750000,Караганда,2001,1.8,24
13092,Toyota,RAV4,5600000,Алматы,2007,2.4,18
13093,Toyota,Camry,4250000,Алматы,2003,2.4,22
13094,Toyota,Camry,5200000,Жанаозен,2010,2.5,15
13095,Toyota,Camry,9000000,Алматы,2014,2.0,11
13096,Toyota,Camry,11000000,Атырау,2018,2.5,7
13097,Toyota,Hilux,14600000,Алматы,2015,2.5,10
13098,Toyota,Land Cruiser Prado,33200000,Алматы,2024,2.7,1
13099,Toyota,Camry,4400000,Аксай,2008,2.4,17
13100,Toyota,Camry,12500000,Уральск,2017,2.5,8
13101,Toyota,Camry,3500000,Шымкент,1994,2.2,31
13102,Toyota,Camry,6800000,Атырау,2015,2.5,10
13103,Toyota,Camry,7500000,Костанай,2008,2.4,17
13104,Toyota,Camry,6100000,Уральск,2012,2.5,13
13105,Toyota,Camry,12000000,Атырау,2019,2.5,6
13106,Toyota,Camry,3500000,Жетысай,1994,2.2,31
13107,Toyota,Mark II,2700000,Павлодар,1995,2.5,30
13108,Toyota,Camry,5850000,Актобе,2012,2.5,13
13109,Toyota,Land Cruiser,55000000,Шымкент,2022,3.5,3
13110,Toyota,Corona,1000000,Усть-Каменогорск,1995,2.0,30
13111,Toyota,Hilux,17000000,Актобе,2021,2.7,4
13112,Toyota,Land Cruiser Prado,15000000,Астана,2007,4.0,18
13113,Toyota,Vellfire,6500000,Тараз,2010,2.4,15
13114,Toyota,Camry,13150000,Семей,2020,2.5,5
13115,Toyota,Fortuner,9100000,Алматы,2010,2.7,15
13116,Toyota,RAV4,2800000,Тайынша,1997,2.0,28
13117,Toyota,Camry,1800000,Алматы,1995,2.2,30
13118,Toyota,Camry,5990000,Зайсан,2009,2.5,16
13119,Toyota,Alphard,9000000,Алматы,2006,3.0,19
13120,Toyota,Alphard,9000000,Кызылорда,2008,3.0,17
13121,Toyota,Hiace,3800080,Шымкент,2007,2.7,18
13122,Toyota,Hilux Surf,2100000,Алматы,1992,2.4,33
13123,Toyota,Sienna,6500000,Алматы,2013,2.7,12
13124,Toyota,Camry,14500000,Астана,2019,2.5,6
13125,Toyota,Corolla,1200000,Алматы,1994,1.6,31
13126,Toyota,Camry,4550000,Экибастуз,2002,2.4,23
13127,Toyota,Camry,3300000,Алматы,1999,3.0,26
13128,Toyota,Hilux Surf,3700000,Усть-Каменогорск,1996,3.0,29
13129,Toyota,Camry,16750000,Атырау,2019,3.5,6
13130,Toyota,Hilux Surf,4700000,Алматы,1996,3.0,29
13131,Toyota,Camry,4800000,Алматы,2004,3.0,21
13132,Toyota,4Runner,17500000,Актау,2015,4.0,10
13133,Toyota,Highlander,18000000,Тараз,2019,3.5,6
13134,Toyota,Highlander,6500000,Павлодар,2003,3.0,22
13135,Toyota,RAV4,3999999,Астана,2001,2.0,24
13136,Toyota,4Runner,3700000,Алматы,1993,3.0,32
13137,Toyota,RAV4,5400000,Шымкент,2003,2.0,22
13138,Toyota,Camry,7950000,Атырау,2013,2.5,12
13139,Toyota,Camry,5190000,Астана,2007,2.4,18
13140,Toyota,Crown,5000000,Кокшетау,2001,3.0,24
13141,Toyota,Corolla,4750000,Тараз,2008,1.6,17
13142,Toyota,Land Cruiser Prado,17200000,Алматы,2006,4.7,19
13143,Toyota,Camry,15400000,Шымкент,2017,2.5,8
13144,Toyota,Camry,10000000,Алматы,2021,2.5,4
13145,Toyota,Vitz,2300000,Семей,2001,1.3,24
13146,Toyota,Land Cruiser,14000000,Астана,2005,4.5,20
13147,Toyota,Hilux,14000000,Атырау,2016,2.7,9
13148,Toyota,Vellfire,7100000,Алматы,2008,3.5,17
13149,Toyota,Camry,5600000,Петропавловск,2007,2.4,18
13150,Toyota,Land Cruiser Prado,31600000,Уральск,2024,2.7,1
13151,Toyota,Land Cruiser Prado,11000000,Атырау,2006,2.7,19
13152,Toyota,Camry,18300000,Астана,2023,2.5,2
13153,Toyota,Estima,4800000,Кульсары,2008,2.4,17
13154,Toyota,Chaser,2900000,Усть-Каменогорск,1993,2.5,32
13155,Toyota,Camry,10000000,Аральск,2014,2.5,11
13156,Toyota,Corolla Verso,3800000,Астана,2005,2.0,20
13157,Toyota,Corolla,7800000,Караганда,2015,1.6,10
13158,Toyota,Camry,9500000,Караганда,2013,2.5,12
13159,Toyota,RAV4,12750000,Караганда,2019,2.0,6
13160,Toyota,RAV4,5300000,Алматы,2003,2.4,22
13161,Toyota,Camry,6500000,Шу,2008,3.5,17
13162,Toyota,Highlander,17000000,Шымкент,2017,3.5,8
13163,Toyota,Camry,6666666,Актау,2013,2.5,12
13164,Toyota,Sienna,7700000,Актобе,2014,3.5,11
13165,Toyota,Camry,5100000,Астана,2007,2.4,18
13166,Toyota,Hiace,13200000,Алматы,2013,2.7,12
13167,Toyota,Land Cruiser,49400000,Астана,2023,3.5,2
13168,Toyota,Land Cruiser Prado,13500000,Усть-Каменогорск,2012,2.7,13
13169,Toyota,Land Cruiser Prado,17950000,Алматы,2014,2.7,11
13170,Toyota,Mark X,4400000,Астана,2008,2.5,17
13171,Toyota,Camry,16500000,Атырау,2022,2.5,3
13172,Toyota,Carina E,950000,Каскелен,1996,1.8,29
13173,Toyota,Alphard,8500000,Шымкент,2005,2.4,20
13174,Toyota,Venza,9000000,Шымкент,2010,2.7,15
13175,Toyota,Land Cruiser Prado,9300000,Алматы,1999,3.4,26
13176,Toyota,Hilux,9500000,Уральск,2014,2.5,11
13177,Toyota,Windom,2500000,Семей,1996,2.5,29
13178,Toyota,Corolla,7850000,Астана,2016,1.6,9
13179,Toyota,Sienna,8400000,Алматы,2004,3.3,21
13180,Toyota,Camry,5550000,Петропавловск,2007,2.4,18
13181,Toyota,Avalon,20500000,Каскелен,2023,2.5,2
13182,Toyota,Vitz,2300000,Усть-Каменогорск,2001,1.3,24
13183,Toyota,Ipsum,4650000,Атырау,2007,2.4,18
13184,Toyota,Camry,6700000,Атырау,2011,2.5,14
13185,Toyota,Windom,2100000,Астана,1994,2.5,31
13186,Toyota,Corolla,3750000,Алматы,2008,1.4,17
